country_id,country,state,city,district,district_region,area,pincode
1,India,Maharashtra,Pune,Pune,Tokawade,,412402
1,India,Maharashtra,Pune,Pune,Tondal,,412312
1,India,Maharashtra,Pune,Pune,Udapur,,412409
1,India,Maharashtra,Pune,Pune,Udhat,,413104
1,India,Maharashtra,Pune,Pune,Umbraj,,412412
1,India,Maharashtra,Pune,Pune,Umbre Navlakh,,410507
1,India,Maharashtra,Pune,Pune,Undawadi K p,,413102
1,India,Maharashtra,Pune,Pune,Undawadi Supa,,413102
1,India,Maharashtra,Pune,Pune,Uralgaon,,412211
1,India,Maharashtra,Pune,Pune,Uravade,,411042
1,India,Maharashtra,Pune,Pune,Urse,,410506
1,India,Maharashtra,Pune,Pune,Uruli Devachi,,412308
1,India,Maharashtra,Pune,Pune,Urulikanchan,,412202
1,India,Maharashtra,Pune,Pune,Utchil,,410502
1,India,Maharashtra,Pune,Pune,Utroli,,412206
1,India,Maharashtra,Pune,Pune,Uttamnagar,,411023
1,India,Maharashtra,Pune,Pune,Vada,,412402
1,India,Maharashtra,Pune,Pune,Vadaj,,410502
1,India,Maharashtra,Pune,Pune,Vadapuri,,413106
1,India,Maharashtra,Pune,Pune,Vadebholhai,,412207
1,India,Maharashtra,Pune,Pune,Vadeshwar,,412106
1,India,Maharashtra,Pune,Pune,Vadgaon,,412106
1,India,Maharashtra,Pune,Pune,Vadgaon Anand,,412411
1,India,Maharashtra,Pune,Pune,Vadgaon Budruk,,411041
1,India,Maharashtra,Pune,Pune,Vadgaon Dalache,,412206
1,India,Maharashtra,Pune,Pune,Vadgaon Ghenanad,,410501
1,India,Maharashtra,Pune,Pune,Vadgaon Kandali,,412412
1,India,Maharashtra,Pune,Pune,Vadgaon Kashimbeg,,410503
1,India,Maharashtra,Pune,Pune,Vadgaon Nimbalkar,,412103
1,India,Maharashtra,Pune,Pune,Vadgaon Peer,,410510
1,India,Maharashtra,Pune,Pune,Vadgaon Rasai,,412211
1,India,Maharashtra,Pune,Pune,Vadgaon Sahani,,412401
1,India,Maharashtra,Pune,Pune,Vadgaon Sheri,,411014
1,India,Maharashtra,Pune,Pune,Vadhu Bk,,412216
1,India,Maharashtra,Pune,Pune,Vadki,,412308
1,India,Maharashtra,Pune,Pune,Vagholi,,412207
1,India,Maharashtra,Pune,Pune,Valati,,410504
1,India,Maharashtra,Pune,Pune,Valha,,412305
1,India,Maharashtra,Pune,Pune,Vanpuri,,412301
1,India,Maharashtra,Pune,Pune,Vaphgaon,,410505
1,India,Maharashtra,Pune,Pune,Varale,,410507
1,India,Maharashtra,Pune,Pune,Vardade,,411042
1,India,Maharashtra,Pune,Pune,Varkute Kh,,413120
1,India,Maharashtra,Pune,Pune,Varodi Kh,,412206
1,India,Maharashtra,Pune,Pune,Varoti Bk,,412212
1,India,Maharashtra,Pune,Pune,Varude,,412209
1,India,Maharashtra,Pune,Pune,Varvand,,412215
1,India,Maharashtra,Pune,Pune,Varye Bk,,412205
1,India,Maharashtra,Pune,Pune,Vasuli,,410501
1,India,Maharashtra,Pune,Pune,Veer,,412312
1,India,Maharashtra,Pune,Pune,Vehergaon,,410405
1,India,Maharashtra,Pune,Pune,Velhe,,412212
1,India,Maharashtra,Pune,Pune,Velu,,412205
1,India,Maharashtra,Pune,Pune,Velvand,,412206
1,India,Maharashtra,Pune,Pune,Venavadi,,412206
1,India,Maharashtra,Pune,Pune,Vetale,,412404
1,India,Maharashtra,Pune,Pune,Vidyanagar,,411032
1,India,Maharashtra,Pune,Pune,Vishnupuri,,410507
1,India,Maharashtra,Pune,Pune,Vishrantwadi,,411015
1,India,Maharashtra,Pune,Pune,Vithalwadi,,412208
1,India,Maharashtra,Pune,Pune,Vyahali,,413120
1,India,Maharashtra,Pune,Pune,Waghapur,,412104
1,India,Maharashtra,Pune,Pune,Wakad,,411057
1,India,Maharashtra,Pune,Pune,Waki,,412306
1,India,Maharashtra,Pune,Pune,Waki Bk,,410501
1,India,Maharashtra,Pune,Pune,Walchandnagar,,413114
1,India,Maharashtra,Pune,Pune,Walki,,412207
1,India,Maharashtra,Pune,Pune,Walunj,,412303
1,India,Maharashtra,Pune,Pune,Wangani,,412213
1,India,Maharashtra,Pune,Pune,Wanowarie,,411040
1,India,Maharashtra,Pune,Pune,Warje,,411058
1,India,Maharashtra,Pune,Pune,Washere,,412404
1,India,Maharashtra,Pune,Pune,Watluj,,413105
1,India,Maharashtra,Pune,Pune,Winzer,,412213
1,India,Maharashtra,Pune,Pune,Yamunanagar,,411044
1,India,Maharashtra,Pune,Pune,Yavat,,412214
1,India,Maharashtra,Pune,Pune,Yavat R s,,412214
1,India,Maharashtra,Pune,Pune,Yedgaon,,410504
1,India,Maharashtra,Pune,Pune,Yenere,,410502
1,India,Maharashtra,Pune,Pune,Yeniye Bk,,410505
1,India,Maharashtra,Pune,Pune,Yerwada,,411006
1,India,Maharashtra,Pune,Pune,Yerwada T.s.,,411001
1,India,Rajasthan,Alwar,Alwar,A.G.Dadhiya,,301401
1,India,Rajasthan,Alwar,Alwar,Adoli,,301035
1,India,Rajasthan,Alwar,Alwar,Agar,,301027
1,India,Rajasthan,Alwar,Alwar,Ajabgarh,,301027
1,India,Rajasthan,Alwar,Alwar,Ajabpura,,301024
1,India,Rajasthan,Alwar,Alwar,Ajerka,,301401
1,India,Rajasthan,Alwar,Alwar,Akbarpur ,,301001
1,India,Rajasthan,Alwar,Alwar,Aklimpur,,301703
1,India,Rajasthan,Alwar,Alwar,Alamdika,,301712
1,India,Rajasthan,Alwar,Alwar,Alanpur,,301412
1,India,Rajasthan,Alwar,Alwar,Alaora,,301026
1,India,Rajasthan,Alwar,Alwar,Alwar Bus Stand,,301001
1,India,Rajasthan,Alwar,Alwar,Alwar,,301001
1,India,Rajasthan,Alwar,Alwar,Anantpura,,301713
1,India,Rajasthan,Alwar,Alwar,Arwa,,321605
1,India,Rajasthan,Alwar,Alwar,Aryanagar Alwar,,301001
1,India,Rajasthan,Alwar,Alwar,Babari,,301412
1,India,Rajasthan,Alwar,Alwar,Babaria,,301412
1,India,Rajasthan,Alwar,Alwar,Bagarrajput ,,301001
1,India,Rajasthan,Alwar,Alwar,Bagheri Kalan,,301712
1,India,Rajasthan,Alwar,Alwar,Baghora,,301411
1,India,Rajasthan,Alwar,Alwar,Baghore,,301405
1,India,Rajasthan,Alwar,Alwar,Bahadurpur,,301028
1,India,Rajasthan,Alwar,Alwar,Bahala,,301030
1,India,Rajasthan,Alwar,Alwar,Bahali,,301414
1,India,Rajasthan,Alwar,Alwar,Bahroj,,301404
1,India,Rajasthan,Alwar,Alwar,Bahror,,301701
1,India,Rajasthan,Alwar,Alwar,Bahror Jat,,301714
1,India,Rajasthan,Alwar,Alwar,Bahtookalan,,321605
1,India,Rajasthan,Alwar,Alwar,Balata,,301406
1,India,Rajasthan,Alwar,Alwar,Baldeogarh,,301410
1,India,Rajasthan,Alwar,Alwar,Ballupura,,301408
1,India,Rajasthan,Alwar,Alwar,Balluwas,,301407
1,India,Rajasthan,Alwar,Alwar,Bamanwas,,301412
1,India,Rajasthan,Alwar,Alwar,Bamanwas Kankar,,301024
1,India,Rajasthan,Alwar,Alwar,Bamboli ,,301001
1,India,Rajasthan,Alwar,Alwar,Bambora,,301405
1,India,Rajasthan,Alwar,Alwar,Bandra,,301411
1,India,Rajasthan,Alwar,Alwar,Bansur,,301402
1,India,Rajasthan,Alwar,Alwar,Barer,,301408
1,India,Rajasthan,Alwar,Alwar,Barkhera,,301406
1,India,Rajasthan,Alwar,Alwar,Barkokhurd,,301413
1,India,Rajasthan,Alwar,Alwar,Barodakan,,321607
1,India,Rajasthan,Alwar,Alwar,Barodameo,,301021
1,India,Rajasthan,Alwar,Alwar,Barrod,,301020
1,India,Rajasthan,Alwar,Alwar,Basai,,301709
1,India,Rajasthan,Alwar,Alwar,Basai Kalan,,301404
1,India,Rajasthan,Alwar,Alwar,Basaijogian,,301024
1,India,Rajasthan,Alwar,Alwar,Baseth,,321605
1,India,Rajasthan,Alwar,Alwar,Baskripal Nagar,,301405
1,India,Rajasthan,Alwar,Alwar,Basmenpur,,301407
1,India,Rajasthan,Alwar,Alwar,Basni,,301401
1,India,Rajasthan,Alwar,Alwar,Beda,,301021
1,India,Rajasthan,Alwar,Alwar,Bedar,,321633
1,India,Rajasthan,Alwar,Alwar,Beejwa,,301025
1,India,Rajasthan,Alwar,Alwar,Beejwar,,301406
1,India,Rajasthan,Alwar,Alwar,Beejwar Chauhan,,301401
1,India,Rajasthan,Alwar,Alwar,Beelaheri,,301702
1,India,Rajasthan,Alwar,Alwar,Beleta,,301414
1,India,Rajasthan,Alwar,Alwar,Berla,,321633
1,India,Rajasthan,Alwar,Alwar,Bhagana,,301702
1,India,Rajasthan,Alwar,Alwar,Bhageet,,301030
1,India,Rajasthan,Alwar,Alwar,Bhagukawas,,301412
1,India,Rajasthan,Alwar,Alwar,Bhajera,,301028
1,India,Rajasthan,Alwar,Alwar,Bhajera,,301409
1,India,Rajasthan,Alwar,Alwar,Bhandodi,,301414
1,India,Rajasthan,Alwar,Alwar,Bhandrol,,301022
1,India,Rajasthan,Alwar,Alwar,Bhangroli,,301022
1,India,Rajasthan,Alwar,Alwar,Bhanokhar,,301035
1,India,Rajasthan,Alwar,Alwar,Bhanot,,301401
1,India,Rajasthan,Alwar,Alwar,Bhanwar,,301035
1,India,Rajasthan,Alwar,Alwar,Bharkol,,321633
1,India,Rajasthan,Alwar,Alwar,Bhikhaheri,,301413
1,India,Rajasthan,Alwar,Alwar,Bhindoosi,,301405
1,India,Rajasthan,Alwar,Alwar,Bhiwari Ind. Area. Alwar,,301019
1,India,Rajasthan,Alwar,Alwar,Bhoggore ,,301001
1,India,Rajasthan,Alwar,Alwar,Bhonker,,301707
1,India,Rajasthan,Alwar,Alwar,Bhuda,,301409
1,India,Rajasthan,Alwar,Alwar,Bhungra Ahir,,301427
1,India,Rajasthan,Alwar,Alwar,Bhupsera,,301402
1,India,Rajasthan,Alwar,Alwar,Bichgaon,,321607
1,India,Rajasthan,Alwar,Alwar,Bichhala,,301411
1,India,Rajasthan,Alwar,Alwar,Bighota,,301415
1,India,Rajasthan,Alwar,Alwar,Bilali,,301024
1,India,Rajasthan,Alwar,Alwar,Bilaspur,,301411
1,India,Rajasthan,Alwar,Alwar,Binjari,,301408
1,India,Rajasthan,Alwar,Alwar,Birampur,,301411
1,India,Rajasthan,Alwar,Alwar,Buddhi Bawal,,301707
1,India,Rajasthan,Alwar,Alwar,Buddhwal,,301709
1,India,Rajasthan,Alwar,Alwar,Bulari,,301409
1,India,Rajasthan,Alwar,Alwar,Buntoli,,301021
1,India,Rajasthan,Alwar,Alwar,Burja ,,301001
1,India,Rajasthan,Alwar,Alwar,Buteri,,301402
1,India,Rajasthan,Alwar,Alwar,Butiyana,,301021
1,India,Rajasthan,Alwar,Alwar,Chandoli,,301023
1,India,Rajasthan,Alwar,Alwar,Chandpur,,301407
1,India,Rajasthan,Alwar,Alwar,Chandupura,,301414
1,India,Rajasthan,Alwar,Alwar,Chatarpura,,301024
1,India,Rajasthan,Alwar,Alwar,Chaubara,,301706
1,India,Rajasthan,Alwar,Alwar,Chauharpur,,301707
1,India,Rajasthan,Alwar,Alwar,Cheerwa,,301025
1,India,Rajasthan,Alwar,Alwar,Chhilori,,321633
1,India,Rajasthan,Alwar,Alwar,Chikani,,301028
1,India,Rajasthan,Alwar,Alwar,Chimrauli Gaur,,321633
1,India,Rajasthan,Alwar,Alwar,Chomu,,301026
1,India,Rajasthan,Alwar,Alwar,Choola,,301402
1,India,Rajasthan,Alwar,Alwar,Chorotipahar,,301028
1,India,Rajasthan,Alwar,Alwar,Dabarwas,,301704
1,India,Rajasthan,Alwar,Alwar,Dantia,,321606
1,India,Rajasthan,Alwar,Alwar,Dariba Project,,301410
1,India,Rajasthan,Alwar,Alwar,Daroda,,321606
1,India,Rajasthan,Alwar,Alwar,Deenar,,301021
1,India,Rajasthan,Alwar,Alwar,Delhi Gate Alwar,,301001
1,India,Rajasthan,Alwar,Alwar,Dera,,301409
1,India,Rajasthan,Alwar,Alwar,Dera Bamanwas,,301022
1,India,Rajasthan,Alwar,Alwar,Desula,,301030
1,India,Rajasthan,Alwar,Alwar,Devli,,321633
1,India,Rajasthan,Alwar,Alwar,Devti,,301415
1,India,Rajasthan,Alwar,Alwar,Dhakpuri,,301406
1,India,Rajasthan,Alwar,Alwar,Dhamred,,301408
1,India,Rajasthan,Alwar,Alwar,Dhanwari,,301025
1,India,Rajasthan,Alwar,Alwar,Dhigawara,,301414
1,India,Rajasthan,Alwar,Alwar,Diwakari ,,301001
1,India,Rajasthan,Alwar,Alwar,Dongri,,301604
1,India,Rajasthan,Alwar,Alwar,Dooghera,,301020
1,India,Rajasthan,Alwar,Alwar,Doomroli,,301703
1,India,Rajasthan,Alwar,Alwar,Doroli,,321606
1,India,Rajasthan,Alwar,Alwar,Doroli,,301408
1,India,Rajasthan,Alwar,Alwar,Dosod,,301703
1,India,Rajasthan,Alwar,Alwar,Dubbi,,301408
1,India,Rajasthan,Alwar,Alwar,Duhar Chogan,,301022
1,India,Rajasthan,Alwar,Alwar,Dwarapur,,301022
1,India,Rajasthan,Alwar,Alwar,Fetehpur,,301402
1,India,Rajasthan,Alwar,Alwar,gadoj ,,301701
1,India,Rajasthan,Alwar,Alwar,Gaduwas,,301401
1,India,Rajasthan,Alwar,Alwar,Gahankar,,301405
1,India,Rajasthan,Alwar,Alwar,Gandala,,301709
1,India,Rajasthan,Alwar,Alwar,Gandura,,301021
1,India,Rajasthan,Alwar,Alwar,Garh Basai,,301022
1,India,Rajasthan,Alwar,Alwar,Garhi,,301024
1,India,Rajasthan,Alwar,Alwar,Garhi Sawai Ram,,301413
1,India,Rajasthan,Alwar,Alwar,Garu,,321606
1,India,Rajasthan,Alwar,Alwar,Ghasoli,,301405
1,India,Rajasthan,Alwar,Alwar,Ghat ,,301001
1,India,Rajasthan,Alwar,Alwar,Ghatla,,301404
1,India,Rajasthan,Alwar,Alwar,Gheelot,,301705
1,India,Rajasthan,Alwar,Alwar,Ghewar,,301410
1,India,Rajasthan,Alwar,Alwar,Giglana,,301704
1,India,Rajasthan,Alwar,Alwar,Girudi,,301402
1,India,Rajasthan,Alwar,Alwar,Golakabas,,301410
1,India,Rajasthan,Alwar,Alwar,Gopipura,,301407
1,India,Rajasthan,Alwar,Alwar,Gordhanpura,,301410
1,India,Rajasthan,Alwar,Alwar,Gothra,,301405
1,India,Rajasthan,Alwar,Alwar,Gothra,,301413
1,India,Rajasthan,Alwar,Alwar,Gotoli,,301411
1,India,Rajasthan,Alwar,Alwar,Govind Garh Alwar,,301604
1,India,Rajasthan,Alwar,Alwar,Gudhachurani,,301022
1,India,Rajasthan,Alwar,Alwar,Gugalkota,,301706
1,India,Rajasthan,Alwar,Alwar,Gunta,,301402
1,India,Rajasthan,Alwar,Alwar,Gunti ,,301701
1,India,Rajasthan,Alwar,Alwar,Guwana,,301713
1,India,Rajasthan,Alwar,Alwar,Gwalda,,301707
1,India,Rajasthan,Alwar,Alwar,Gyanpura,,301024
1,India,Rajasthan,Alwar,Alwar,H.B.Colony Alwar,,301001
1,India,Rajasthan,Alwar,Alwar,Haldeena,,301406
1,India,Rajasthan,Alwar,Alwar,Hameerka,,301411
1,India,Rajasthan,Alwar,Alwar,Hamidpur ,,301701
1,India,Rajasthan,Alwar,Alwar,Hamirpur,,301402
1,India,Rajasthan,Alwar,Alwar,Harsana,,321607
1,India,Rajasthan,Alwar,Alwar,Harsauli,,301403
1,India,Rajasthan,Alwar,Alwar,Harsora,,301412
1,India,Rajasthan,Alwar,Alwar,Hasanpur,,321607
1,India,Rajasthan,Alwar,Alwar,Hatoondi,,301427
1,India,Rajasthan,Alwar,Alwar,Hazipur,,301402
1,India,Rajasthan,Alwar,Alwar,Hingwahera,,301411
1,India,Rajasthan,Alwar,Alwar,Holawas,,301402
1,India,Rajasthan,Alwar,Alwar,Huria Kalan,,301704
1,India,Rajasthan,Alwar,Alwar,Ikrotia,,301702
1,India,Rajasthan,Alwar,Alwar,Indpura,,301026
1,India,Rajasthan,Alwar,Alwar,Intoli,,301409
1,India,Rajasthan,Alwar,Alwar,Ismailpur,,301404
1,India,Rajasthan,Alwar,Alwar,Isroda,,301411
1,India,Rajasthan,Alwar,Alwar,Isrota,,321605
1,India,Rajasthan,Alwar,Alwar,Itarana Alwar ,,301001
1,India,Rajasthan,Alwar,Alwar,Itera,,301021
1,India,Rajasthan,Alwar,Alwar,Jadla,,321607
1,India,Rajasthan,Alwar,Alwar,Jaguwas ,,301701
1,India,Rajasthan,Alwar,Alwar,Jainpurwas ,,301701
1,India,Rajasthan,Alwar,Alwar,Jakhrana,,301713
1,India,Rajasthan,Alwar,Alwar,Jalawas,,301714
1,India,Rajasthan,Alwar,Alwar,Jamalpur,,301406
1,India,Rajasthan,Alwar,Alwar,Jamdoli,,301409
1,India,Rajasthan,Alwar,Alwar,Jaoli,,321607
1,India,Rajasthan,Alwar,Alwar,Jasai,,301427
1,India,Rajasthan,Alwar,Alwar,Jatiyana,,301403
1,India,Rajasthan,Alwar,Alwar,Jatiyana,,301023
1,India,Rajasthan,Alwar,Alwar,Jatpur,,301413
1,India,Rajasthan,Alwar,Alwar,Jatpur,,301030
1,India,Rajasthan,Alwar,Alwar,Jatwara,,301035
1,India,Rajasthan,Alwar,Alwar,Jeroli,,301411
1,India,Rajasthan,Alwar,Alwar,Jhalatala,,301413
1,India,Rajasthan,Alwar,Alwar,Jhiri,,301027
1,India,Rajasthan,Alwar,Alwar,Jhiwana,,301707
1,India,Rajasthan,Alwar,Alwar,Jindoli,,301404
1,India,Rajasthan,Alwar,Alwar,Jodia,,301702 
1,India,Rajasthan,Alwar,Alwar,Jonal,,301401
1,India,Rajasthan,Alwar,Alwar,Jonicha Khurd,,301706
1,India,Rajasthan,Alwar,Alwar,Jonichakalan,,301706
1,India,Rajasthan,Alwar,Alwar,Joria,,301707
1,India,Rajasthan,Alwar,Alwar,Kakrali Meo,,301028
1,India,Rajasthan,Alwar,Alwar,Kalgaon,,301702
1,India,Rajasthan,Alwar,Alwar,Kalgaon,,301405
1,India,Rajasthan,Alwar,Alwar,Kalsara,,301406
1,India,Rajasthan,Alwar,Alwar,Kalwari,,321606
1,India,Rajasthan,Alwar,Alwar,Kanethi,,301413
1,India,Rajasthan,Alwar,Alwar,Kanhawas,,301703
1,India,Rajasthan,Alwar,Alwar,Kankardopa ,,301701
1,India,Rajasthan,Alwar,Alwar,KARANA,,301024
1,India,Rajasthan,Alwar,Alwar,Karanpura,,301409
1,India,Rajasthan,Alwar,Alwar,Karni Kot,,301427
1,India,Rajasthan,Alwar,Alwar,Karoda,,301020
1,India,Rajasthan,Alwar,Alwar,Karoli,,301028
1,India,Rajasthan,Alwar,Alwar,Karoth,,301408
1,India,Rajasthan,Alwar,Alwar,Kathoowas,,301704
1,India,Rajasthan,Alwar,Alwar,Kathumar,,321605
1,India,Rajasthan,Alwar,Alwar,Kayasa,,301703
1,India,Rajasthan,Alwar,Alwar,Keelpurkhera,,301409
1,India,Rajasthan,Alwar,Alwar,Kerwawal,,301406
1,India,Rajasthan,Alwar,Alwar,Khairthal,,301404
1,India,Rajasthan,Alwar,Alwar,Khanpur Ahir,,301403
1,India,Rajasthan,Alwar,Alwar,KHanpur,,301702
1,India,Rajasthan,Alwar,Alwar,Khanpur Jat,,301030
1,India,Rajasthan,Alwar,Alwar,Khanpur Mewan,,301405
1,India,Rajasthan,Alwar,Alwar,Khareda,,301406
1,India,Rajasthan,Alwar,Alwar,Khatankhera ,,301701
1,India,Rajasthan,Alwar,Alwar,Khazuri Bass,,301018
1,India,Rajasthan,Alwar,Alwar,Kheda Kalyanpur,,301035
1,India,Rajasthan,Alwar,Alwar,Khera,,301402
1,India,Rajasthan,Alwar,Alwar,Khera Mahmood,,301604
1,India,Rajasthan,Alwar,Alwar,Kherajahar,,301028
1,India,Rajasthan,Alwar,Alwar,Kheramangal Singh,,301413
1,India,Rajasthan,Alwar,Alwar,Kherameda,,321605
1,India,Rajasthan,Alwar,Alwar,KHERI,,301026
1,India,Rajasthan,Alwar,Alwar,kherkheri Kalan,,301024
1,India,Rajasthan,Alwar,Alwar,Kherli,,321606
1,India,Rajasthan,Alwar,Alwar,Kherli Syed,,301030
1,India,Rajasthan,Alwar,Alwar,khilora,,301026
1,India,Rajasthan,Alwar,Alwar,Khoh,,301035
1,India,Rajasthan,Alwar,Alwar,Khoh,,301410
1,India,Rajasthan,Alwar,Alwar,Khohar,,301709
1,India,Rajasthan,Alwar,Alwar,Khohrana,,301713
1,India,Rajasthan,Alwar,Alwar,Khohri,,301713
1,India,Rajasthan,Alwar,Alwar,Khonkhar,,301035
1,India,Rajasthan,Alwar,Alwar,Khoondrot,,301704
1,India,Rajasthan,Alwar,Alwar,Khoramalawali,,321633
1,India,Rajasthan,Alwar,Alwar,Khori,,301402
1,India,Rajasthan,Alwar,Alwar,Khudiana,,321607
1,India,Rajasthan,Alwar,Alwar,Khutabpura,,301702
1,India,Rajasthan,Alwar,Alwar,Khuteta Kalan ,,301001
1,India,Rajasthan,Alwar,Alwar,Kishan Garh Bass,,301405
1,India,Rajasthan,Alwar,Alwar,Kishori,,301022
1,India,Rajasthan,Alwar,Alwar,Kithoor,,301028
1,India,Rajasthan,Alwar,Alwar,Kkoh,,301026
1,India,Rajasthan,Alwar,Alwar,Kolahera,,301024
1,India,Rajasthan,Alwar,Alwar,Kolila,,301020
1,India,Rajasthan,Alwar,Alwar,Koondla,,301415
1,India,Rajasthan,Alwar,Alwar,Kotkassim,,301702
1,India,Rajasthan,Alwar,Alwar,Kutina,,301708
1,India,Rajasthan,Alwar,Alwar,Ladpur,,301702
1,India,Rajasthan,Alwar,Alwar,Lakkakanagal,,301402
1,India,Rajasthan,Alwar,Alwar,Lalpura,,301027
1,India,Rajasthan,Alwar,Alwar,Langerwas,,301405
1,India,Rajasthan,Alwar,Alwar,Laxman Garh,,321607
1,India,Rajasthan,Alwar,Alwar,Leeli,,321607
1,India,Rajasthan,Alwar,Alwar,Leeli,,301406
1,India,Rajasthan,Alwar,Alwar,Lekri,,301402
1,India,Rajasthan,Alwar,Alwar,Machari ,,301001
1,India,Rajasthan,Alwar,Alwar,Machari,,301408
1,India,Rajasthan,Alwar,Alwar,"Machari Chowk,rajgarh",,301408
1,India,Rajasthan,Alwar,Alwar,Machhroli,,301712
1,India,Rajasthan,Alwar,Alwar,Madhogarh ,,301001
1,India,Rajasthan,Alwar,Alwar,Mahanpur,,301402
1,India,Rajasthan,Alwar,Alwar,Maharajawas,,301713
1,India,Rajasthan,Alwar,Alwar,Mahond,,301405
1,India,Rajasthan,Alwar,Alwar,Mahuakhurd ,,301001
1,India,Rajasthan,Alwar,Alwar,Majari Kalan,,301703
1,India,Rajasthan,Alwar,Alwar,Majrikanhawas,,301703
1,India,Rajasthan,Alwar,Alwar,Malakhera Gate Alwar,,301001
1,India,Rajasthan,Alwar,Alwar,Malakhera,,301406
1,India,Rajasthan,Alwar,Alwar,Malpur,,301026
1,India,Rajasthan,Alwar,Alwar,Malutana,,301022
1,India,Rajasthan,Alwar,Alwar,Mancha,,301405
1,India,Rajasthan,Alwar,Alwar,Manchal ,,301701
1,India,Rajasthan,Alwar,Alwar,Mandawar,,301407
1,India,Rajasthan,Alwar,Alwar,Mandha,,301405
1,India,Rajasthan,Alwar,Alwar,Mandhan,,301704
1,India,Rajasthan,Alwar,Alwar,Manka,,301401
1,India,Rajasthan,Alwar,Alwar,Masari,,321605
1,India,Rajasthan,Alwar,Alwar,Maseet,,301707
1,India,Rajasthan,Alwar,Alwar,Matalwas,,301702
1,India,Rajasthan,Alwar,Alwar,Matasya Ind. Area,,301030
1,India,Rajasthan,Alwar,Alwar,Mathuraheda,,321605
1,India,Rajasthan,Alwar,Alwar,Mator,,301404
1,India,Rajasthan,Alwar,Alwar,Mauj Pur,,321633
1,India,Rajasthan,Alwar,Alwar,Mehesra,,301707
1,India,Rajasthan,Alwar,Alwar,Mehtawas,,301704
1,India,Rajasthan,Alwar,Alwar,Methna,,321605
1,India,Rajasthan,Alwar,Alwar,Milakpur,,301026
1,India,Rajasthan,Alwar,Alwar,Milakpur Turk,,301707
1,India,Rajasthan,Alwar,Alwar,Mirjapur,,301403
1,India,Rajasthan,Alwar,Alwar,Mohammedpur ,,301701
1,India,Rajasthan,Alwar,Alwar,Molia,,301021
1,India,Rajasthan,Alwar,Alwar,Moonpur,,301408
1,India,Rajasthan,Alwar,Alwar,Moosakhera,,301405
1,India,Rajasthan,Alwar,Alwar,Mothuka,,301405
1,India,Rajasthan,Alwar,Alwar,MOTIDOONGRI,,301002
1,India,Rajasthan,Alwar,Alwar,Motiwara,,301415
1,India,Rajasthan,Alwar,Alwar,Mubarikpur,,301025
1,India,Rajasthan,Alwar,Alwar,Mundana,,301411
1,India,Rajasthan,Alwar,Alwar,Mundanwara Kalan,,301427
1,India,Rajasthan,Alwar,Alwar,Mundawar,,301024
1,India,Rajasthan,Alwar,Alwar,Mundia,,301409
1,India,Rajasthan,Alwar,Alwar,Naghori,,301705
1,India,Rajasthan,Alwar,Alwar,Nagli,,301708
1,India,Rajasthan,Alwar,Alwar,Nanagwas,,301704
1,India,Rajasthan,Alwar,Alwar,Nangal Khoria ,,301701
1,India,Rajasthan,Alwar,Alwar,Nangal Salia,,301712
1,India,Rajasthan,Alwar,Alwar,Nangalbani,,301027
1,India,Rajasthan,Alwar,Alwar,Nangalkhanjadi,,321607
1,India,Rajasthan,Alwar,Alwar,Nangli Megha ,,301001
1,India,Rajasthan,Alwar,Alwar,Narainpur,,301024
1,India,Rajasthan,Alwar,Alwar,Naswari,,301026
1,India,Rajasthan,Alwar,Alwar,Nathalwara,,301415
1,India,Rajasthan,Alwar,Alwar,Natoj,,321606
1,India,Rajasthan,Alwar,Alwar,Nawalpura,,301414
1,India,Rajasthan,Alwar,Alwar,Nayabas,,301024
1,India,Rajasthan,Alwar,Alwar,Neekuch,,301025
1,India,Rajasthan,Alwar,Alwar,Neemla,,301415
1,India,Rajasthan,Alwar,Alwar,Neemrana,,301705
1,India,Rajasthan,Alwar,Alwar,Neemuchana,,301024
1,India,Rajasthan,Alwar,Alwar,New Jahadu,,301035
1,India,Rajasthan,Alwar,Alwar,Nibhera,,301021
1,India,Rajasthan,Alwar,Alwar,Nithari,,301406
1,India,Rajasthan,Alwar,Alwar,Nizamnagar,,301021
1,India,Rajasthan,Alwar,Alwar,Nogaon,,301025
1,India,Rajasthan,Alwar,Alwar,Noor Nagar,,301404
1,India,Rajasthan,Alwar,Alwar,Noorpurganjpur,,321607
1,India,Rajasthan,Alwar,Alwar,Pada,,301408
1,India,Rajasthan,Alwar,Alwar,Padakchapli,,301027
1,India,Rajasthan,Alwar,Alwar,Padmara Khurd,,301427
1,India,Rajasthan,Alwar,Alwar,Pahari ,,301701
1,India,Rajasthan,Alwar,Alwar,Pahel,,301404
1,India,Rajasthan,Alwar,Alwar,Pala,,301406
1,India,Rajasthan,Alwar,Alwar,Palpur,,301411
1,India,Rajasthan,Alwar,Alwar,Palpur,,301702
1,India,Rajasthan,Alwar,Alwar,Palwa,,301414
1,India,Rajasthan,Alwar,Alwar,Palwa,,301706
1,India,Rajasthan,Alwar,Alwar,Parbeni,,301409
1,India,Rajasthan,Alwar,Alwar,Parisal,,301023
1,India,Rajasthan,Alwar,Alwar,Partapur,,301704
1,India,Rajasthan,Alwar,Alwar,Pata,,301025
1,India,Rajasthan,Alwar,Alwar,Patalia,,301403
1,India,Rajasthan,Alwar,Alwar,Patan,,301414
1,India,Rajasthan,Alwar,Alwar,Patan Mewan,,301404
1,India,Rajasthan,Alwar,Alwar,Peepli,,301427
